ID,Par_No,SB_LIB,XD,XDP,XDPP,Xq,XqP,XqPP,X2,Ra,TD0P,TD0PP,Tq0P,Tq0PP,TJ,a,b,n,D_Sec,Note
1483,1483,0,2.27,0.3035,0.2216,2.21,0.4454,0.2157,0.204,0.003,8.65,0.044,0.96,0.06,13.94602,1,0.098,8.768952,0,
1484,1484,0,2.27,0.3035,0.2216,2.21,0.4454,0.2157,0.204,0.003,8.65,0.044,0.96,0.06,13.94602,1,0.109,8.489165,0,
1485,1485,0,1.8,0.202,0.16,1.75,0.382,0.16,0.16,0.003,8.6,0.044,1,0.07,9.42776,1,0.1,9.827469,0,
1486,1486,0,2.61,0.264,0.225,2.48,0.712,0.248,0.191,0,8.86,0.036,2.5,0.2,9.6187,1,0.19,9.469637,0,
1487,1487,0,2.614,0.264,0.225,2.484,0.712,0.248,0.191,0,8.56,0.036,2.5,0.2,9.6187,1,0.22,8.540884,0,
1488,1488,0,1.89,0.275,0.199,1.89,0.415,0.23,0.24,0,8.446,0.0476,0.938,0.065,8.34482,1,0.149,7.439161,0,
1489,1489,0,2.67,0.27,0.23,2.54,0.747,0.253,0.182,0,8.86,0.03,2.5,0.2,9.40721,1,0.097,7.372594,0,
1490,1490,0,2.27,0.303,0.222,2.2,0.392,0.198,0.2038,0,8.72,0.045,0.97,0.069,22.29955,1,0.2262,7.589,0,
1491,1491,0,2.27,0.303,0.222,2.2,0.392,0.198,0.2038,0,8.72,0.045,0.97,0.069,22.29955,1,0.269,7.342586,0,
1492,1492,0,2.08,0.302,0.214,2.08,0.419,0.214,0.2,0,8.44,0.035,0.95,0.074,7.63437,1,0.1,9.298125,0,
1493,1493,0,2.38,0.336,0.251,2.32,0.485,0.247,0.21,0,8.61,0.045,0.956,0.066,8.9104,1,0.0686,13.261395,0,
1494,1494,0,2.5,0.331,0.245,2.31,0.479,0.24,0.223,0,8.61,0.045,0.96,0.067,8.49658,1,0.17,8.52231,0,
1495,1495,0,2.17,0.265,0.205,2.17,0.395,0.201,0.205,0.003,9.01,0.04,0.95,0.06,12.49475,1,0.1,9.827469,0,
1496,1496,0,2.17,0.3,0.21,2.1,0.448,0.21,0.205,0,9.01,0.04,0.9,0.06,8.3925,0.9,0,9,0,
1497,1497,0,2.16,0.306,0.228,2.11,0.451,0.224,0.223,0.00253,8.61,0.045,0.956,0.067,12.30905,1,0.167,8.945734,0,
1498,1498,0,2.16,0.306,0.228,2.11,0.451,0.224,0.223,0.002501,8.61,0.045,0.956,0.067,12.30905,1,0.167,8.945734,0,
1499,1499,0,2.496,0.334,0.243,2.43,0.476,0.237,0.2112,0,8.73,0.04,1,0.06,10.09276,1,0.137,5.721124,0,
1500,1500,0,2.496,0.2935,0.2239,2.43,0.4188,0.2179,0.2112,0,8.13,0.04,1,0.06,10.09276,1,0.131,6.117032,0,
1501,1501,0,1.947,0.23,0.1524,1.947,0.345,0.1524,0.15,0,9.86,0.03,3.3,0.05,8.99716,1,0.1,8.603568,0,
1502,1502,0,2.155,0.301,0.223,2.1,0.448,0.218,0.203,0.002039,8.61,0.045,0.956,0.069,12.5,1,0.1667,8.691693,0,
1503,1503,0,2.61,0.238,0.182,2.48,0.641,0.201,0.182,0,8.86,0.036,2.5,0.2,9.6187,1,0.298,7.347363,0,
1504,1504,0,2.61,0.238,0.182,2.48,0.641,0.201,0.182,0,8.86,0.036,2.5,0.2,9.6187,1,0.19,9.469637,0,
1505,1505,0,2.19,0.309,0.2486,2.19,0.3715,0.2166,0.2367,0,6.06,0.042,0.9,0.065,8.24771,1,0.19,9.281568,0,
1506,1506,0,1.87,0.2468,0.2379,1.85,0.3715,0.2166,0.2367,0,8.62,0.042,2.9,0.065,8.24771,1,0.19,9.281568,0,
1507,1507,0,1.82,0.25,0.193,1.774,0.41,0.206,0.168,0.00188,5.18,0.019,0.648,0.03,9.9729,1,0.042,8.603568,0,
1508,1508,0,2.26,0.316,0.215,2.21,0.464,0.229,0.232,0,8.61,0.045,0.956,0.068,10.15,1,0.17,8.52231,0,
1509,1509,0,2.26,0.316,0.234,2.21,0.464,0.229,0.232,0,8.61,0.045,0.956,0.068,10.15,1,0.17,9.285318,0,
1510,1510,0,2.328,0.3225,0.2199,2.276,0.645,0.2858,0.22,0,9.22,0.03,2.3,0.05,12.85318,1,0.1,9.827469,0,
1511,1511,0,2.37,0.331,0.245,2.31,0.479,0.24,0.22,0,6.02,0.041,2.7,0.17,10.36799,1,0.1738,8.401058,0,
1512,1512,0,1.66,0.33,0.24,1.43,0.33,0.24,0.29,0,8.9,0.05,1,0.07,12,1,0.1,9.827469,0,
1513,1513,0,2.483,0.251,0.241,2.358,0.698,0.235,0.191,0,8.86,0.036,2.5,0.082,9.57553,1,0.2195,8.678024,0,
1514,1514,0,2.61,0.264,0.225,2.48,0.712,0.248,0.182,0,8.86,0.036,2.5,0.2,9.6187,1,0.148,10.548735,0,
1515,1515,0,2.61,0.264,0.225,2.48,0.712,0.248,0.182,0,8.86,0.036,2.5,0.2,9.6187,1,0.19,9.469637,0,
1516,1516,0,2.04,0.29,0.19,2.02,0.41,0.206,0.22,0,6.6,0.019,0.648,0.03,7.46,0.9,0,9,0,
1517,1517,0,2.04,0.29,0.19,2.02,0.435,0.2,0.22,0,6.06,0.03,1,0.05,7.68845,0.9,0,9,0,
1518,1518,0,2.155,0.301,0.223,2.1,0.448,0.218,0.221,0.001221,8.61,0.045,0.956,0.069,9.7901,1,0.167,8.930284,0.01,
1519,1519,0,2.155,0.301,0.223,2.1,0.448,0.218,0.221,0.001167,8.61,0.045,0.956,0.069,9.7901,1,0.167,8.930284,0.01,
1520,1520,0,1.19,0.28,0.18,0.84,0.84,0.2,0.18,0.00201,15.5,0.24,0,0.0365,9.11963,1,0.1514,6.461471,0,
1521,1521,0,1.19,0.28,0.18,0.84,0.84,0.2,0.18,0.00201,15.5,0.24,0,0.0365,9.11963,1,0.1364,7.033721,0,
1522,1522,0,1.19,0.28,0.18,0.84,0.84,0.2,0.18,0.00201,15.5,0.24,0,0.0365,9.11963,1,0.1,9.827469,0,
1523,1523,0,1.19,0.28,0.18,0.84,0.84,0.2,0.18,0.00201,15.5,0.24,0,0.0365,9.11963,1,0.166,5.956526,0,
1524,1524,0,1.19,0.28,0.18,0.84,0.84,0.2,0.18,0.00201,15.5,0.24,0,0.0365,9.11951,1,0.1,9.827469,0,
1525,1525,0,1.19,0.28,0.18,0.84,0.84,0.2,0.18,0.00201,15.5,0.24,0,0.0365,9.11963,1,0.1711,5.790553,0,
1526,1526,0,2.84,0.382,0.336,2.7,0.497,0.35,0.328,0.002128,9.9,0.022,2.1,0.04,11.22,1,0.2,7.38823,0,
1527,1527,0,1.14,0.297,0.22,0.757,0.248,0.175,0.19,0.00127,15.6,0.047,0,0.322,8.2,1,0.217,4.914361,0,
1528,1528,0,2.08,0.2998,0.2112,2.08,0.2998,0.2112,0.2178,0.0041,8.45,0.047,0.938,0.066,7.62073,1,0.258,6.315516,0,
1529,1529,0,2.08,0.2998,0.2112,2.08,0.2998,0.2112,0.2178,0.004,8.45,0.047,0.938,0.066,7.62073,1,0.258,6.315516,0,
1530,1530,0,2.342,0.261,0.177,2.225,0.599,0.177,0.2217,0,8.82,0.03,1,0.05,10.844,0.9,0,9,0,
1531,1531,0,2.614,0.238,0.225,2.484,0.641,0.248,0.191,0,8.86,0.036,2.5,0.085,9.57553,0.9,0,9,0,
1532,1532,0,2.38,0.32,0.2327,2.32,0.468,0.2264,0.2,0,8.724,0.045,0.969,0.069,8,1,0.161,10.041277,0,
1533,1533,0,2.161,0.3,0.223,2.209,0.445,0.252,0.2012,0,8.52,0.045,0.97,0.069,8.40779,1,0.17,8.52231,0,
1534,1534,0,2.4585,0.3286,0.2398,2.3931,0.4687,0.2333,0.2365,0,8.724,0.045,0.969,0.069,8.84,1,0.17,8.52231,0,
1535,1535,0,2.19,0.225,0.16,2.11,0.45,0.16,0.08,0,6.6,0.04,0.69,0.08,12.57991,0.9,0,9,0,
1536,1536,0,2.188,0.254,0.204,2.079,0.671,0.224,0.21,0.001,6.84,0.038,2.5,0.2,11.98227,0.9,0,9,0,
1537,1537,0,1.098,0.283,0.22,0.709,0.709,0.211,0.16,0.00192,12.065,0.189,0,0.493,9.5892,1,0.067,9.258675,0,
1538,1538,0,2.496,0.3335,0.2433,2.43,0.4759,0.2368,0.2208,0.002219,8.73,0.046,0.97,0.067,7.62367,1,0.1876,9.364031,0,
1539,1539,0,2.496,0.3335,0.2433,2.43,0.4759,0.2368,0.2208,0.002219,8.73,0.046,0.97,0.046,7.62367,1,0.1876,9.364031,0,
1540,1540,0,1.8,0.202,0.16,1.8,0.202,0.16,0.16,0,8.6,0.044,0.95,0.07,9.53711,0.9,0,9,0,
1541,1541,0,1.98,0.22,0.174,1.93,0.357,0.171,0.174,0,8.6,0.04,0.9,0.07,7.93814,0.9,0,9,0,
1542,1542,0,2.318,0.327,0.264,2.277,0.492,0.26,0.243,0.002219,6.064,0.042,0.674,0.063,6.02968,1,0.1,9.827469,0,
1543,1543,0,2.318,0.288,0.243,2.277,0.492,0.243,0.243,0.002999,8.5,0.042,0.5,0.063,6.02968,1,0.1,9.827469,0,
1544,1544,0,1.89,0.242,0.183,1.89,0.2421,0.183,0.1826,0.002999,8.5,0.04,0.5,0.04,11.46978,1,0.137,9.623549,0,
1545,1545,0,2.15,0.32,0.251,2.04,0.76,0.276,0.25,0,5.96,0.039,2.5,0.045,11,1,0.222,5.45329,0,
1546,1546,0,2.15,0.318,0.25,2.042,0.76,0.276,0.25,0,5.96,0.039,2.5,0.045,11,1,0.163,6.520843,0,
1547,1547,0,2.15,0.318,0.25,2.04,0.762,0.276,0.25,0,5.96,0.039,2.5,0.045,11,1,0.157,7.375298,0,
1548,1548,0,2.149,0.318,0.25,2.042,0.762,0.276,0.25,0,5.96,0.039,2.5,0.045,11,1,0.17,6.647272,0,
1549,1549,0,2.27,0.3035,0.221,2.21,0.445,0.216,0.18,0,8.724,0.045,0.97,0.069,7.40029,1,0.172,9.978437,0,
1550,1550,0,2.269,0.3035,0.222,2.209,0.445,0.216,0.18,0,8.72,0.045,0.97,0.069,7.40029,1,0.172,9.978437,0,
1551,1551,0,2.149,0.318,0.25,2.042,0.76,0.276,0.25,0,5.96,0.039,2.5,0.045,11,1,0.168,7.014792,0,
1552,1552,0,2.149,0.318,0.251,2.042,0.762,0.276,0.25,0,5.96,0.039,2.5,0.045,11,1,0.171,6.961157,0,
1553,1553,0,2.23,0.265,0.205,2.1,0.395,0.201,0.2367,0.002199,8.61,0.045,0.956,0.035,7.92917,1,0.19,7.746039,0,
1554,1554,0,2.23,0.265,0.205,2.1,0.395,0.201,0.2367,0.002199,8.61,0.045,0.97,0.035,7.92917,1,0.19,7.746039,0,
1555,1555,0,2.61,0.264,0.225,2.48,0.712,0.248,0.182,0,8.86,0.036,2.5,0.2,11.77697,1,0.214,8.473897,0,
1556,1556,0,2.483,0.264,0.225,2.358,0.712,0.248,0.191,0,8.86,0.036,2.5,0.2,9.6187,1,0.214,8.473897,0,
1557,1557,0,1.99,0.298,0.236,1.93,0.434,0.235,0.188,0.001201,7.88,0.042,0.876,0.062,9.31,1,0.123,9.506091,0,
1558,1558,0,1.99,0.298,0.236,1.93,0.434,0.235,0.188,0.001201,7.88,0.04,0.876,0.062,7.46,1,0.123,9.506091,0,
1559,1559,0,2.155,0.301,0.223,2.1,0.448,0.218,0.2112,0.003011,8.61,0.045,0.956,0.069,9.7961,1,0.165,8.636709,0,
1560,1560,0,2.155,0.265,0.205,2.1,0.448,0.218,0.2112,0.003011,8.61,0.045,0.956,0.956,9.7961,1,0.165,8.636709,0,
1561,1561,0,2.614,0.264,0.225,2.484,0.712,0.248,0.2,0.001001,8.86,0.04,2.5,0.2,9.2786,0.9,0,9,0,
1562,1562,0,2.38,0.336,0.251,2.32,0.485,0.247,0.22,0.002029,8.61,0.045,0.956,0.066,8.61584,1,0.165,9.011817,0,
1563,1563,0,0.901,0.232,0.206,0.61,0.701,0.246,0.21,0.003001,6.34,0.795,0,0.06,8.49549,1,0.1495,7.128661,0,
1564,1564,0,2.222,0.236,0.1912,2.222,0.236,0.1912,0.19,0,6.48,0.048,0.01,0.094,5.625,0.9,0,9,0,
1565,1565,0,1.807,0.235,0.17,1.75,0.382,0.172,0.159,0.000709,8.2,0.0442,0.956,0.0744,11.3265,0.9,0,9,0,
1566,1566,0,2.19,0.225,0.16,2.11,0.45,0.16,0.16,0,6.6,0.04,0.7,0.08,12.57991,1,0.13,5.400722,0,
1567,1567,0,2.19,0.225,0.16,2.11,0.45,0.16,0.14,0,6.6,0.04,0.7,0.08,12.57991,1,0.13,5.400722,0,
1568,1568,0,2.61,0.238,0.225,2.48,0.712,0.248,0.123,0.0016,8.86,0.036,2.5,0.2,3.46402,1,0.21,8.981981,0,
1569,1569,0,2.37,0.331,0.245,2.31,0.479,0.24,0.11,0,9.4,0.045,0.96,0.067,8.61855,1,0.1426,8.844367,0,
1570,1570,0,2.37,0.331,0.245,2.31,0.479,0.24,0.106,0,9.34,0.045,0.96,0.067,8.61855,1,0.1515,9.275671,0,
1571,1571,0,1.934,0.26,0.21,1.934,0.42,0.1985,0.12,0.0016,11.947,0.042,1.327,0.0634,7.32697,1,0.1587,5.452792,0,
1572,1572,0,2.61,0.238,0.225,2.48,0.712,0.248,0.191,0.0016,8.86,0.036,2.5,0.2,9.55,1,0.21,8.981981,0,
1573,1573,0,2.38,0.331,0.251,2.32,0.485,0.247,0.226,0,8.61,0.045,0.95,0.066,10.13642,1,0.165,9.096024,0,
1574,1574,0,2.38,0.336,0.251,2.32,0.485,0.247,0.226,0,8.61,0.045,0.956,0.066,5.43001,1,0.165,9.096024,0,
1575,1575,0,2.5,0.287,0.2171,2.31,0.479,0.24,0.223,0,8,0.045,0.96,0.067,7.5416,1,0.15,9.142922,0,
1576,1576,0,2.155,0.301,0.223,2.155,0.4515,0.218,0.203,0,8.61,0.045,0.96,0.069,7.52623,0.9,0,9,0,
1577,1577,0,2.155,0.301,0.2112,2.155,0.4515,0.218,0.203,0,8.61,0.045,0.96,0.069,7.52623,0.9,0,9,0,
1578,1578,0,2.204,0.253,0.17,2.094,0.671,0.17,0.213,0,6.93,0.048,1,0.09,6,0.9,0,9,0,
1579,1579,0,2.188,0.254,0.204,2.079,0.671,0.224,0.213,0,6.84,0.038,2.5,0.2,10,0.9,0,9,0,
1580,1580,0,2.3,0.267,0.214,2.18,0.709,0.235,0.213,0,6.84,0.038,2.5,0.2,10,0.9,0,9,0,
1581,1581,0,2.32,0.288,0.174,2.16,0.37,0.174,0.177,0,10.6,0.03,1.3,0.05,15.80681,0.9,0,9,0,
1582,1582,0,2.09,0.268,0.232,2.09,0.402,0.232,0.25,0,8.3,0.03,1,0.05,6.86407,0.9,0,9,0,
1583,1583,0,1.79,0.336,0.261,1.53,0.445,0.224,0.224,0,7.46,0.045,0.83,0.07,6.86407,1,0.375,4.765096,0,
1584,1584,0,1.85,0.326,0.314,1.09,0.472,0.25,0.25,0,6.8,0.03,1,0.05,6.33009,0.9,0,9,0,
1585,1585,0,2.473,0.295,0.18,2.429,0.478,0.18,0.219,0,8.39,0.046,0.93,0.075,7.93201,1,0.0546,9.211505,0,
1586,1586,0,2.24,0.26,0.167,2.24,0.39,0.167,0.2014,0,8.81,0.127,1,0.05,7.93201,0.9,0,9,0,
1587,1587,0,1.8,0.229,0.174,1.8,0.3435,0.174,0.16,0,8.6,0.03,1,0.05,9.13881,1,0.0676,11.986074,0,
1588,1588,0,1.822,0.233,0.18,1.774,0.385,0.192,0.22,0,5.18,0.019,0.65,0.03,8.59916,1,0.184,9.284582,0,
1589,1589,0,2.38,0.336,0.251,2.32,0.485,0.247,0.19,0,8.61,0.045,0.956,0.066,8.39972,1,0.11,6.682773,0,
1590,1590,0,1.956,0.383,0.265,1.892,0.538,0.267,0.11,0,12.3,0.08,1.67,0.11,9.73865,1,0.082,8.485247,0,
1591,1591,0,2.27,0.268,0.174,2.1,0.446,0.173,0.2,0,9.86,0.044,1.14,0.076,11.16504,1,0.153,7.384146,0,
1592,1592,0,1.934,0.26,0.21,1.91,0.42,0.199,0.2,0,10.8,0.05,1.327,0.063,9.6187,1,0.157,7.905997,0,
1593,1593,0,1.934,0.26,0.21,1.91,0.42,0.199,0.18,0,10.8,0.05,1.327,0.063,9.6187,1,0.144,9.068894,0,
1594,1594,0,2.61,0.264,0.225,2.48,0.712,0.248,0.22,0,8.86,0.036,2.5,0.2,9.6187,1,0.19,9.469637,0,2019_3___
1595,1595,0,2.55,0.25,0.19,2.38,0.41,0.2,0.21,0.001,10.5,0.022,0.96,0.033,11.95022,1,0.086,9.916038,0,
1596,1596,0,1.827,0.32,0.277,1.805,0.507,0.236,0.21,0.001,8.98,0.039,0.99,0.072,9.00103,1,0.076,8.013644,0,
1597,1597,0,2.55,0.25,0.19,2.38,0.41,0.2,0.21,0,12.1,0.022,0.96,0.033,11.95022,1,0.097,8.715507,0,
1598,1598,0,2.07,0.324,0.274,2.03,0.5022,0.2576,0.24,0,8.64,0.041,0.96,0.065,11.32743,1,0.055,10.137647,0,
1599,1599,0,1.034,0.245,0.16,0.656,0.656,0.19,0.18,0,13.37,0.04,0.2,0.2,9.0489,1,0.25,7.310675,0,
1600,1600,0,2.25,0.3,0.195,2.08,0.36,0.23,0.21,0,11.03,0.035,1.22,0.088,8.14498,1,0.097,9.2433,0,_____________
1601,1601,0,2.07,0.24,0.175,1.97,0.445,0.175,0.14,0,9.7,0.048,0.57,0.098,8.88372,1,0.063,12.629253,0,
1602,1602,0,1.974,0.266,0.177,1.907,0.352,0.177,0.22,0,7.64,0.06,0.57,0.04,13.83647,1,0.028,9.546135,0,
1603,1603,0,2.06,0.297,0.194,1.9,0.355,0.23,0.22,0,9.8,0.06,1.1,0.04,12.49367,1,0.028,11.082623,0,
1604,1604,0,2.61,0.264,0.225,2.48,0.712,0.248,0.18,0,8.86,0.036,2.5,0.2,9.6187,1,0.19,9.469637,0,
1605,1605,0,2.614,0.264,0.225,2.484,0.712,0.248,0.19,0.001068,8.86,0.036,2.5,0.2,9.5,1,0.1905,9.363874,0,
1606,1606,0,2.614,0.264,0.225,2.484,0.712,0.248,0.191,0.00108,8.89,0.036,2.5,0.2,9.56,1,0.1994,9.3693,0,
1607,1607,0,2.614,0.264,0.225,2.484,0.712,0.248,0.11,0.001525,8.86,0.036,2.5,0.2,9.5,1,0.1835,8.745924,0,
1608,1608,0,2.614,0.264,0.225,2.484,0.712,0.248,0.11,0.001525,8.86,0.036,2.5,0.2,9.5,1,0.1576,9.401369,0,
1609,1609,0,2.16,0.306,0.228,2.11,0.451,0.224,0.2038,0,8.61,0.045,0.956,0.067,9.23088,0.9,0,9,0,
1610,1610,0,2.74,0.278,0.236,2.6,0.766,0.259,0.18,0,8.86,0.036,2.5,0.2,9.6187,1,0.192,8.66747,0,
1611,1611,0,2.5,0.331,0.245,2.31,0.479,0.24,0.2223,0,8.61,0.045,0.96,0.067,8.49658,1,0.17,8.52231,0,____
1612,1612,0,2.5,0.331,0.245,2.31,0.479,0.24,0.205,0,8.61,0.045,0.96,0.067,8.49658,1,0.17,8.52231,0,____
1613,1613,0,2.5,0.331,0.245,2.31,0.479,0.24,0.2045,0,8.61,0.045,0.96,0.067,8.49658,1,0.17,8.52231,0,____
1614,1614,0,1.8,0.229,0.174,1.75,0.382,0.172,0.15,0,8.6,0.0442,0.956,0.0744,8.33,0.9,0,9,0,
1615,1615,0,1.8,0.229,0.174,1.75,0.382,0.172,0.15,0,8.6,0.0442,0.956,0.074,8.33,0.9,0,9,0,
1616,1616,0,1.69,0.25,0.195,1.63,0.445,0.195,0.155,0,5.5,0.044,0.5,0.089,10.00719,0.9,0,9,0,
1617,1617,0,1.58,0.18,0.135,1.48,0.355,0.135,0.105,0,8.9,0.047,0.53,0.105,16.76146,0.9,0,9,0,
1618,1618,0,1.7,0.235,0.17,2.19,0.41,0.17,0.135,0,6.8,0.043,0.69,0.075,11.67647,1,0.0895,12.186555,0,
1619,1619,0,1.885,0.239,0.154,1.885,0.3585,0.154,0.172,0,6.2,0.047,0.69,0.05,6.27466,0.9,0,9,0,
1620,1620,0,2.07,0.235,0.17,1.96,0.41,0.17,0.135,0,10.2,0.048,0.64,0.094,11.67647,0.9,0,9,0,
1621,1621,0,2.042,0.341,0.241,1.966,0.565,0.237,0.172,0,6.78,0.032,0.36,0.074,12.77622,0.9,0,9,0,
1622,1622,0,2.042,0.341,0.241,1.966,0.565,0.237,0.125,0,6.78,0.032,0.36,0.074,12.77622,0.9,0,9,0,
1623,1623,0,1.867,0.257,0.18,1.867,0.3855,0.18,0.22,0,6.9,0.03,1,0.05,5.96598,0.9,0,9,0,
1624,1624,0,1.879,0.2377,0.1532,1.879,0.3566,0.1532,0.187,0,6.47,0.03,1,0.05,4.52,0.9,0,9,0,
1625,1625,0,1.879,0.2377,0.1532,1.879,0.3566,0.1532,0.187,0,10,0.03,1,0.05,4.52,0.9,0,9,0,
1626,1626,0,2.05,0.1989,0.156,2.05,0.2984,0.1549,0.143,0,10.8,0.043,1.2,0.067,5.43673,0.9,0,9,0,
1627,1627,0,2.05,0.1989,0.16,2.05,0.2984,0.141,0.131,0,10.8,0.043,1.2,0.086,5.43673,0.9,0,9,0,
1628,1628,0,1.755,0.306,0.185,1.628,0.408,0.185,0.227,0,4.7,0.039,0.82,0.07,7.65979,1,0.08,10.350228,0,____
1629,1629,0,2.26,0.316,0.234,2.21,0.464,0.229,0.232,0,8.61,0.045,0.956,0.068,10.15,1,0.15,9.338248,0,
1630,1630,0,2.26,0.316,0.215,2.21,0.464,0.211,0.232,0,8.61,0.045,0.956,0.068,10.15,1,0.17,8.52231,0,
1631,1631,0,2.36,0.274,0.22,2.25,0.729,0.242,0.187,0,6.84,0.038,2.5,0.2,10.33984,1,0.179,7.875549,0,
1632,1632,0,2.36,0.274,0.22,2.25,0.729,0.242,0.187,0,6.84,0.038,2.5,0.2,10.33984,1,0.145,8.807764,0,
1633,1633,0,2.04,0.2825,0.181,2.04,0.32,0.1624,0.16,0.00128,9.223,0.052,1.025,0.068,5.26912,1,0.141,8.495538,0,
1634,1634,0,2.37,0.291,0.226,2.31,0.422,0.221,0.22,0,8.61,0.04,1,0.06,8.61937,1,0.11,6.682773,0,
1635,1635,0,2.37,0.291,0.226,2.31,0.422,0.221,0.23,0,8.61,0.04,1,0.06,8.61937,1,0.11,6.682773,0,
1636,1636,0,2.89,0.245,0.188,2.56,0.673,0.207,0.2,0,8.83,0.03,2.5,0.2,9.56577,1,0.212,6.004949,0,
1637,1637,0,2.04,0.2486,0.167,1.75,0.336,0.158,0.19,0.003,9.22,0.044,0.96,0.074,5.27478,1,0.1,9.827469,0,
1638,1638,0,2.24,0.26,0.165,2.24,0.5451,0.165,0.19,0.003,6.55,0.052,1,0.052,5.27478,1,0.1,9.827469,0,
1639,1639,0,2.614,0.264,0.225,2.484,0.712,0.248,0.19,0.001001,8.86,0.04,2.5,0.2,9.2786,0.9,0,9,0,
1640,1640,0,2.19,0.225,0.16,2.11,0.45,0.16,0.17,0,6.6,0.04,0.69,0.08,12.57991,0.9,0,9,0,
1641,1641,0,2.19,0.225,0.16,2.11,0.45,0.16,0.26,0,6.6,0.04,0.69,0.08,12.57991,0.9,0,9,0,
1642,1642,0,2.19,0.225,0.16,2.11,0.45,0.16,0.24,0,6.6,0.04,0.69,0.08,12.57991,0.9,0,9,0,
1643,1643,0,2.18,0.302,0.24,2.1,0.48,0.24,0.18,0.001,9.4,0.02,2,0.04,11.125,0.9,0,9,0,
1644,1644,0,2.496,0.2935,0.2239,2.43,0.4188,0.2179,0.24,0,8.13,0.04,1,0.06,10.09276,1,0.191,5.996893,0,
1645,1645,0,2.496,0.2935,0.2239,2.43,0.4188,0.2179,0.24,0,8.13,0.04,1,0.06,10.09276,1,0.092,8.169514,0,
1646,1646,0,2.19,0.225,0.16,2.11,0.45,0.16,0.17,0,6.6,0.04,0.7,0.08,12.57991,1,0.13,5.400722,0,
1647,1647,0,2.69,0.272,0.232,2.56,0.748,0.255,0.2,0,8.86,0.04,2.5,0.2,9.34148,1,0.266,5.2281,0,
1648,1648,0,2.298,0.24,0.18,2.183,0.638,0.191,0.21,0,6.84,0.038,0.7,0.2,11.82208,1,0.194,7.503712,0,
1649,1649,0,0.901,0.232,0.206,0.61,0.701,0.246,0.22,0.005183,6.34,0.795,0,0.06,8.49549,1,0.1495,7.128661,0,
1650,1650,0,0.901,0.232,0.206,0.61,0.701,0.246,0.18,0.003,6.34,0.795,0,0.06,8.49549,1,0.1495,7.128661,0,
1651,1651,0,1.68,0.23,0.189,1.68,0.433,0.189,0.16,0.003,8.4,0.019,0.5,0.021,5.20873,1,0.17,7.917071,0,
1652,1652,0,1.68,0.23,0.189,1.68,0.433,0.189,0.115,0.003,8.4,0.019,0.5,0.021,5.20873,1,0.17,7.917071,0,________#1___
1653,1653,0,2.614,0.264,0.225,2.484,0.712,0.248,0.18,0.001,8.86,0.04,2.5,0.2,9.77839,1,0.219,8.721259,0,
1654,1654,0,2.247,0.262,0.2,2.196,0.417,0.208,0.19,0,6.361,0.021,0.848,0.032,9.12659,1,0.094,5.713555,0,
1655,1655,0,2.38,0.336,0.251,2.32,0.485,0.247,0.1119,0.000993,8.61,0.045,0.956,0.066,8.18553,1,0.14,9.756493,0,
1656,1656,0,2.38,0.336,0.251,2.32,0.485,0.247,0.1119,0.001935,8.61,0.045,0.96,0.066,8.18553,1,0.085,11.389196,0,
1657,1657,0,1.68,0.23,0.189,1.68,0.433,0.189,0.19,0.00248,8.4,0.019,0.5,0.021,5.20873,1,0.17,7.917071,0,
1658,1658,0,1.783,0.2184,0.169,1.783,0.2184,0.169,0.186,0.002,8.56,0.051,1,0.051,7.40339,1,0.1537,8.605352,0,
1659,1659,0,1.783,0.2184,0.169,1.783,0.2184,0.169,0.186,0.002,8.8,0.051,1,0.051,7.40339,1,0.1489,8.680382,0,
1660,1660,0,2.188,0.254,0.204,2.079,0.671,0.224,0.173,0,8.94,0.038,2.5,0.2,10.78902,1,0.21,7.371499,0,
1661,1661,0,1.616,0.2215,0.1589,1.616,0.2215,0.1589,0.17,0.002999,9.89,0.03,1,0.05,10.60139,1,0.1,9.827469,0,
1662,1662,0,2.155,0.301,0.223,2.1,0.448,0.218,0.21,0,8.61,0.045,0.95,0.069,7.49625,1,0.11,6.682773,0,
1663,1663,0,2.62,0.264,0.225,2.49,0.712,0.248,0.19,0.001644,11.9,0.036,2.5,0.2,19.14148,1,0.297,5.054419,0,________#1____
1664,1664,0,2.62,0.264,0.225,2.49,0.712,0.248,0.19,0.001644,11.3,0.036,2.5,0.2,19.14148,1,0.219,6.847508,0,
1665,1665,0,2.74,0.278,0.236,2.6,0.766,0.259,0.248,0.001001,11.6,0.036,2.5,0.2,8.99931,1,0.224,6.394949,0,
1666,1666,0,2.74,0.278,0.236,2.6,0.766,0.259,0.248,0.001001,11.6,0.036,2.5,0.2,8.99931,1,0.263,4.749398,0,
1667,1667,0,1.985,0.256,0.166,1.964,0.514,0.167,0.259,0,11.9,0.035,1.84,0.035,14.4,1,0.105,8.011156,0,
1668,1668,0,2.3,0.268,0.222,2.19,0.709,0.244,0.189,0,6.93,0.048,1,0.09,6,0.9,0,9,0,_______
1669,1669,0,2.155,0.301,0.223,2.1,0.448,0.218,0.22,0,8.61,0.045,0.95,0.069,6.82128,1,0.11,6.682773,0,
1670,1670,0,2.19,0.265,0.21,2.11,0.45,0.21,0.16,0,6.6,0.044,0.69,0.086,12.42008,1,0.1,9.000233,0,
1671,1671,0,1.034,0.245,0.167,0.656,0.656,0.19,0.18,0,13.854,0.16,0.2,0.2,9.0489,1,0.25,7.379667,0,
